customer_id,transaction_date,amount,credit
CUST_880,2023-07-15,22.7,22.14
CUST_605,2022-08-02,21.01,17.9
CUST_503,2022-12-23,36.64,20.76
CUST_997,2022-03-20,56.7,11.33
CUST_946,2023-10-05,28.29,19.71
CUST_573,2022-07-13,21.34,21.48
CUST_440,2021-05-08,41.94,45.04
CUST_193,2023-01-26,21.57,17.56
CUST_846,2022-12-30,24.97,14.51
CUST_714,2020-12-29,33.13,28.69
CUST_391,2021-07-23,16.56,4.11
CUST_25,2022-02-01,7.11,17.14
CUST_434,2020-10-02,16.16,15.54
CUST_172,2020-02-19,29.56,22.88
CUST_299,2023-10-13,28.54,37.45
CUST_644,2021-12-28,39.3,43.63
CUST_325,2022-06-24,16.47,22.73
CUST_409,2022-07-16,44.28,9.25
CUST_117,2021-07-17,22.03,15.53
CUST_835,2022-02-21,27.17,16.41
CUST_786,2021-04-29,31.56,24.13
CUST_723,2023-01-12,10.07,20.66
CUST_224,2021-08-06,12.15,14.24
CUST_531,2023-08-12,11.95,10.74
CUST_112,2020-08-23,34.33,13.01
CUST_139,2020-02-25,17.24,12.77
CUST_558,2020-12-25,55.36,45.19
CUST_0,2020-04-19,20.12,13.67
CUST_89,2020-07-10,9.62,20.7
CUST_653,2022-06-22,14.35,32.6
CUST_319,2023-01-21,21.3,22.14
CUST_549,2022-05-11,25.99,11.67
CUST_804,2021-07-21,12.28,32.87
CUST_893,2022-12-19,26.69,23.98
CUST_138,2021-10-11,30.5,6.73
CUST_510,2020-02-08,14.58,37.44
CUST_867,2022-12-08,53.76,31.08
CUST_844,2023-12-14,15.39,23.79
CUST_258,2021-09-28,12.18,45.48
CUST_672,2022-11-02,9.35,30.73
CUST_901,2020-02-05,36.98,35.3
CUST_689,2020-04-10,20.32,33.72
CUST_9,2023-01-14,15.81,29.33
CUST_260,2023-05-31,9.61,8.2
CUST_918,2023-09-23,16.53,8.71
CUST_649,2020-06-14,66.07,30.74
CUST_171,2021-01-17,6.87,37.18
CUST_897,2023-10-31,14.65,14.12
CUST_12,2022-02-28,49.22,11.51
CUST_167,2020-01-31,37.51,22.9
CUST_641,2023-10-30,15.1,9.72
CUST_595,2020-01-11,22.24,18.46
CUST_320,2023-08-18,25.32,16.82
CUST_318,2020-04-05,21.48,17.95
CUST_612,2023-04-28,49.02,51.53
CUST_328,2021-03-28,23.8,14.63
CUST_784,2020-07-10,35.44,20.63
CUST_776,2021-04-30,21.99,10.42
CUST_970,2023-07-13,7.27,32.14
CUST_910,2023-12-18,11.07,18.36
CUST_919,2023-02-25,12.27,36.2
CUST_549,2020-08-25,17.73,5.88
CUST_418,2023-10-10,56.78,19.51
CUST_605,2023-02-09,24.08,21.46
CUST_94,2023-09-28,19.05,31.68
CUST_816,2023-03-14,37.31,14.57
CUST_580,2022-12-24,9.72,29.77
CUST_317,2023-06-24,15.72,15.43
CUST_955,2022-01-04,14.6,21.05
CUST_235,2022-09-17,24.51,31.85
CUST_945,2022-04-04,31.43,12.62
CUST_333,2020-04-15,25.43,29.09
CUST_884,2020-06-29,25.63,23.75
CUST_375,2020-07-02,16.77,17.0
CUST_458,2020-08-13,23.58,14.38
CUST_136,2022-02-15,13.2,7.03
CUST_929,2022-02-28,28.14,19.3
CUST_587,2023-01-17,15.64,17.01
CUST_994,2021-11-18,11.46,27.65
CUST_546,2021-06-13,20.47,26.29
CUST_512,2023-10-26,7.72,34.3
CUST_295,2022-08-29,41.98,34.93
CUST_319,2022-07-24,29.92,97.3
CUST_917,2023-11-23,23.77,25.97
CUST_571,2020-04-15,8.92,13.06
CUST_831,2023-07-18,14.15,30.36
CUST_348,2022-04-10,20.5,44.83
CUST_839,2021-11-09,17.61,25.47
CUST_778,2022-04-28,8.63,6.94
CUST_872,2022-11-21,10.4,26.51
CUST_228,2021-01-27,17.43,14.66
CUST_269,2020-02-09,10.57,10.37
CUST_827,2021-10-21,39.87,22.05
CUST_797,2023-05-26,25.72,9.37
CUST_290,2022-09-07,13.44,33.5
CUST_724,2023-01-10,36.04,28.95
CUST_164,2022-04-24,32.59,19.23
CUST_4,2020-07-19,23.21,15.26
CUST_850,2021-03-22,19.69,18.32
CUST_378,2023-12-22,17.3,12.12
CUST_77,2022-11-27,15.33,19.33
CUST_409,2023-05-19,10.29,4.84
CUST_573,2021-03-19,43.13,21.0
CUST_131,2023-09-12,15.48,21.27
CUST_600,2022-01-30,20.37,30.65
CUST_748,2020-08-14,12.74,23.33
CUST_41,2020-02-17,17.64,32.74
CUST_88,2022-11-07,83.55,26.4
CUST_401,2022-06-30,13.97,33.73
CUST_295,2020-07-05,41.44,74.49
CUST_839,2020-12-10,19.81,24.78
CUST_294,2020-08-11,28.22,22.02
CUST_615,2022-04-09,37.42,36.36
CUST_525,2021-05-02,23.01,15.89
CUST_799,2022-05-26,16.85,18.92
CUST_690,2022-04-28,18.3,24.79
CUST_636,2023-06-06,18.61,20.83
CUST_421,2023-11-14,51.02,20.78
CUST_864,2022-09-05,9.56,31.5
CUST_22,2022-10-13,8.29,8.6
CUST_574,2020-07-06,8.57,55.52
CUST_142,2020-09-26,12.85,25.61
CUST_992,2020-11-05,28.5,16.44
CUST_664,2023-03-01,29.39,45.33
CUST_144,2022-12-31,14.82,21.15
CUST_224,2022-04-24,19.8,21.43
CUST_502,2023-04-25,11.49,18.04
CUST_961,2021-04-30,12.04,41.84
CUST_973,2023-04-29,26.84,19.99
CUST_820,2023-12-16,33.91,15.19
CUST_615,2020-04-29,15.82,33.1
CUST_103,2020-08-07,45.49,36.29
CUST_946,2020-02-22,32.55,44.85
CUST_38,2023-12-06,44.52,27.57
CUST_946,2023-06-14,17.28,35.63
CUST_197,2022-01-27,42.96,17.64
CUST_645,2022-01-07,59.73,33.55
CUST_578,2021-12-20,16.34,29.12
CUST_390,2021-02-09,18.6,26.19
CUST_178,2021-08-30,12.51,9.22
CUST_967,2022-10-17,11.33,16.54
CUST_553,2021-02-25,11.4,19.63
CUST_447,2021-12-12,13.39,26.2
CUST_499,2020-09-03,23.04,66.71
CUST_14,2020-03-12,13.67,30.86
CUST_622,2020-07-03,22.69,13.4
CUST_668,2020-01-06,22.93,15.8
CUST_288,2023-05-14,15.88,40.24
CUST_477,2022-06-24,19.47,15.45
CUST_230,2021-01-21,15.43,33.43
CUST_922,2021-11-29,17.2,21.3
CUST_419,2023-01-04,13.4,18.48
CUST_156,2023-04-15,20.95,15.57
CUST_549,2022-04-06,14.88,4.38
CUST_440,2020-12-14,11.21,26.31
CUST_96,2023-07-02,27.02,11.87
CUST_996,2020-11-03,27.49,9.88
CUST_410,2023-09-30,35.02,22.73
CUST_950,2023-02-24,12.03,33.61
CUST_288,2020-10-13,15.79,8.6
CUST_253,2022-02-04,22.54,33.17
CUST_195,2021-12-25,15.63,12.79
CUST_597,2022-01-31,26.72,27.78
CUST_833,2021-01-17,25.76,26.83
CUST_521,2023-11-30,25.52,18.11
CUST_516,2021-01-22,41.67,20.39
CUST_634,2021-06-08,27.72,16.48
CUST_841,2021-09-30,21.69,22.91
CUST_864,2022-07-26,18.23,22.81
CUST_117,2020-10-02,18.88,12.66
CUST_805,2021-05-14,11.8,10.19
CUST_908,2021-12-17,8.31,33.25
CUST_158,2020-12-02,25.33,22.24
CUST_814,2022-07-20,37.03,31.03
CUST_227,2021-04-25,17.03,14.37
CUST_876,2022-06-29,44.41,13.3
CUST_215,2023-07-20,18.39,12.11
CUST_947,2022-12-17,7.56,18.35
CUST_695,2023-09-13,31.79,22.56
CUST_14,2020-04-18,15.81,15.3
CUST_156,2023-07-26,33.26,43.92
CUST_647,2020-11-23,10.6,14.57
CUST_260,2020-11-10,24.68,22.75
CUST_156,2023-02-08,13.46,12.92
CUST_46,2021-11-29,22.21,14.35
CUST_323,2022-02-19,29.47,19.24
CUST_843,2023-06-06,26.24,13.25
CUST_684,2020-06-04,20.79,21.0
CUST_129,2023-07-19,10.08,25.03
CUST_410,2022-06-05,28.94,34.7
CUST_94,2022-10-22,33.64,11.71
CUST_626,2022-01-27,11.92,21.84
CUST_754,2021-12-22,12.83,19.47
CUST_931,2022-07-01,34.36,7.97
CUST_291,2023-08-02,18.1,11.42
CUST_793,2022-05-20,13.0,25.47
CUST_810,2020-01-13,23.02,10.21
CUST_282,2021-08-30,14.6,19.36
CUST_68,2021-05-12,21.77,6.95
CUST_659,2020-08-25,16.34,19.08
CUST_10,2023-01-22,17.05,7.19
CUST_253,2023-09-23,34.99,14.85
CUST_841,2022-02-19,5.85,16.14
CUST_871,2023-04-09,26.51,21.36
CUST_549,2021-08-28,32.22,17.7
CUST_133,2021-10-22,14.72,10.83
CUST_711,2022-04-28,32.1,10.93
CUST_22,2022-07-24,12.43,8.96
CUST_814,2021-09-19,14.44,22.27
CUST_345,2020-05-22,13.63,21.78
CUST_301,2023-05-09,32.32,28.07
CUST_362,2023-04-18,8.39,15.64
CUST_395,2021-12-14,45.61,8.44
CUST_217,2023-10-19,17.25,17.15
CUST_140,2021-04-23,27.32,20.2
CUST_615,2021-07-18,26.16,11.22
CUST_957,2021-04-15,21.66,11.76
CUST_209,2021-01-18,14.87,25.17
CUST_984,2022-07-14,37.38,21.12
CUST_992,2021-02-20,15.53,35.39
CUST_622,2020-11-03,13.93,47.52
CUST_615,2021-10-10,31.15,9.47
CUST_827,2023-10-22,21.6,16.29
CUST_682,2022-10-21,39.6,21.37
CUST_459,2022-12-03,19.47,24.09
CUST_355,2022-01-08,14.51,33.38
CUST_323,2023-01-26,23.04,28.91
CUST_132,2023-07-12,16.06,35.49
CUST_887,2020-05-19,14.72,20.71
CUST_804,2023-06-14,30.45,14.67
CUST_839,2022-08-31,50.19,53.25
CUST_126,2022-10-13,17.76,21.69
CUST_105,2022-08-10,12.34,17.8
CUST_603,2022-06-22,18.6,11.75
CUST_798,2020-03-12,25.98,21.75
CUST_377,2023-04-28,22.85,33.19
CUST_904,2023-07-15,36.49,15.64
CUST_50,2023-09-06,28.01,18.79
CUST_28,2020-04-16,11.57,22.75
CUST_461,2023-06-09,15.69,25.43
CUST_295,2022-12-01,10.07,17.64
CUST_296,2022-06-01,35.6,16.5
CUST_725,2020-05-18,7.42,15.56
CUST_778,2021-09-06,10.57,11.55
CUST_406,2022-05-12,15.55,13.67
CUST_768,2020-09-29,26.63,13.48
CUST_813,2021-02-19,15.47,9.29
CUST_612,2021-05-20,16.73,33.0
CUST_404,2022-01-02,16.9,24.04
CUST_345,2021-02-27,21.9,21.57
CUST_621,2023-12-01,10.91,38.56
CUST_419,2021-01-24,12.51,28.76
CUST_181,2020-12-07,46.55,13.53
CUST_982,2022-08-03,24.56,36.11
CUST_824,2021-09-05,29.38,32.66
CUST_0,2021-05-07,20.68,11.48
CUST_830,2020-07-10,18.73,31.54
CUST_949,2021-05-13,25.24,15.9
CUST_566,2022-04-01,28.9,33.07
CUST_370,2023-06-10,30.66,16.96
CUST_935,2020-08-14,18.85,15.38
CUST_910,2023-10-26,32.38,16.2
CUST_660,2020-05-18,5.85,12.35
CUST_430,2022-05-05,31.38,9.58
CUST_968,2022-03-27,16.22,5.76
CUST_308,2023-03-18,26.49,11.85
CUST_136,2023-02-12,14.52,74.84
CUST_201,2022-12-22,10.35,25.51
CUST_435,2020-04-13,23.8,51.01
CUST_312,2022-05-20,9.48,17.13
CUST_116,2021-10-29,16.45,15.89
CUST_665,2020-09-29,13.38,47.38
CUST_936,2022-10-26,18.4,24.24
CUST_802,2023-03-16,29.92,12.46
CUST_574,2020-07-02,15.72,27.56
CUST_243,2022-11-17,23.51,37.54
CUST_536,2023-02-16,29.07,9.84
CUST_601,2020-10-19,14.83,25.34
CUST_74,2023-10-26,14.93,10.17
CUST_805,2023-06-21,39.83,36.54
CUST_385,2023-05-26,19.3,22.54
CUST_902,2020-06-25,25.91,27.52
CUST_209,2023-08-15,25.81,18.02
CUST_474,2020-02-27,11.03,8.24
CUST_417,2023-07-16,13.73,16.11
CUST_346,2020-11-03,24.23,31.97
CUST_528,2023-08-04,7.14,54.42
CUST_639,2022-09-03,18.07,23.13
CUST_938,2023-02-02,13.03,14.25
CUST_954,2023-06-05,35.0,26.25
CUST_875,2023-06-24,23.88,30.57
CUST_762,2021-11-30,36.44,21.46
CUST_178,2020-03-23,19.7,20.81
CUST_181,2023-04-24,18.97,22.35
CUST_663,2020-09-08,17.25,20.53
CUST_24,2023-10-10,15.62,23.31
CUST_966,2022-03-06,76.89,50.09
CUST_179,2022-06-15,30.07,7.27
CUST_709,2020-07-28,11.79,17.83
CUST_500,2022-03-26,75.16,12.6
CUST_855,2021-08-31,16.4,36.25
CUST_160,2021-03-22,23.58,18.72
CUST_176,2021-04-04,32.13,26.57
CUST_284,2022-08-25,9.31,41.0
CUST_62,2021-04-16,13.28,11.7
CUST_661,2021-01-04,45.79,15.43
CUST_665,2022-06-18,17.95,38.94
CUST_155,2022-07-11,33.09,11.47
CUST_881,2020-05-16,16.01,15.69
CUST_468,2021-01-01,19.15,9.02
CUST_48,2022-06-30,49.04,39.71
CUST_966,2020-07-02,25.0,15.02
CUST_848,2023-08-03,16.9,23.94
CUST_83,2021-04-16,14.27,28.16
CUST_360,2023-10-30,14.94,13.44
CUST_688,2021-10-15,37.37,7.75
CUST_147,2022-01-18,29.45,18.0
CUST_629,2021-06-20,11.31,17.85
CUST_341,2022-03-12,20.98,19.49
CUST_475,2023-06-27,19.43,19.54
CUST_62,2022-07-08,23.52,15.65
CUST_700,2021-05-24,14.85,15.35
CUST_359,2021-09-21,34.78,23.31
CUST_560,2022-09-28,20.07,13.3
CUST_326,2023-01-01,24.21,19.15
CUST_768,2023-07-29,13.57,15.16
CUST_735,2022-07-04,13.91,23.28
CUST_140,2023-10-15,75.85,34.96
CUST_989,2022-10-30,49.4,35.68
CUST_214,2023-05-19,19.4,38.27
CUST_434,2020-05-31,43.23,17.0
CUST_890,2022-10-25,36.83,17.73
CUST_951,2023-05-03,14.69,10.65
CUST_722,2023-07-30,13.98,16.92
CUST_317,2021-04-08,28.06,17.23
CUST_31,2023-02-10,22.87,14.75
CUST_669,2020-09-27,16.43,14.72
CUST_284,2023-04-01,28.81,8.59
CUST_304,2021-04-04,9.76,10.27
CUST_428,2020-04-14,21.27,20.54
CUST_476,2023-07-29,10.81,20.93
CUST_285,2020-06-10,10.99,25.57
CUST_143,2020-12-16,14.11,17.65
CUST_423,2021-03-09,24.09,20.2
CUST_18,2022-05-01,14.33,37.53
CUST_17,2020-05-19,10.92,19.56
CUST_768,2023-03-01,25.5,14.64
CUST_589,2020-03-27,42.37,11.07
CUST_370,2020-07-01,27.64,29.93
CUST_174,2021-01-02,49.45,8.57
CUST_193,2020-05-08,40.63,13.21
CUST_501,2023-06-23,15.74,24.76
CUST_987,2021-10-31,27.55,7.74
CUST_112,2023-11-02,19.19,14.77
CUST_113,2020-05-28,34.16,21.43
CUST_221,2022-09-11,19.18,16.58
CUST_677,2022-05-01,13.54,12.29
CUST_946,2023-12-27,39.91,14.93
CUST_830,2021-09-19,23.54,30.22
CUST_643,2021-03-21,14.41,50.18
CUST_896,2022-06-02,15.65,21.54
CUST_263,2020-10-20,14.37,7.43
CUST_924,2023-03-12,12.17,26.68
CUST_54,2020-09-06,15.82,16.47
CUST_870,2022-05-27,24.2,11.61
CUST_642,2022-08-05,20.74,13.46
CUST_799,2022-09-01,16.13,13.75
CUST_777,2023-08-18,42.43,9.92
CUST_457,2022-11-14,7.35,19.46
CUST_978,2022-02-27,23.41,50.1
CUST_877,2022-09-10,18.7,11.59
CUST_161,2022-06-07,12.37,49.34
CUST_379,2022-06-08,24.1,22.29
CUST_992,2020-03-10,18.0,19.17
CUST_86,2021-09-16,37.47,17.1
CUST_54,2022-05-24,31.0,13.42
CUST_475,2023-02-09,52.09,23.24
CUST_799,2023-10-19,15.77,26.08
CUST_177,2023-08-19,40.38,5.97
CUST_390,2021-04-15,11.21,71.63
CUST_348,2020-03-31,19.0,8.12
CUST_7,2021-06-13,15.92,15.47
CUST_832,2021-10-22,27.15,5.59
CUST_312,2022-01-08,26.82,17.57
CUST_758,2021-12-26,12.8,15.95
CUST_834,2022-05-21,27.91,15.55
CUST_983,2020-07-10,16.61,23.39
CUST_982,2023-06-19,13.35,17.78
CUST_442,2020-05-17,19.97,26.29
CUST_766,2020-12-10,9.6,10.82
CUST_327,2023-04-18,32.0,20.88
CUST_53,2022-10-05,19.53,14.65
CUST_760,2021-05-17,19.75,16.69
CUST_238,2020-07-21,19.23,22.99
CUST_228,2021-07-26,45.76,15.61
CUST_578,2020-07-10,42.92,19.06
CUST_50,2020-01-05,39.46,11.28
CUST_608,2023-06-14,19.25,34.74
CUST_603,2020-11-06,11.5,28.91
CUST_263,2021-07-02,19.93,21.12
CUST_417,2020-02-25,23.5,17.79
CUST_802,2021-03-18,30.15,19.06
CUST_95,2023-06-14,23.47,34.36
CUST_87,2022-05-19,12.02,27.9
CUST_77,2023-05-05,15.37,34.65
CUST_287,2021-08-07,14.69,16.93
CUST_119,2022-01-21,26.3,25.58
CUST_813,2020-12-25,26.62,36.39
CUST_490,2022-03-29,28.43,12.64
CUST_911,2020-01-30,23.35,12.25
CUST_451,2020-04-17,7.17,23.05
CUST_499,2022-04-23,8.47,10.83
CUST_164,2021-12-17,18.73,8.1
CUST_181,2022-06-09,21.1,36.14
CUST_468,2022-08-17,37.59,39.43
CUST_909,2022-06-11,20.88,11.13
CUST_734,2022-01-01,12.33,9.82
CUST_822,2021-08-28,27.97,14.49
CUST_943,2021-04-01,19.91,37.58
CUST_977,2021-09-06,16.43,16.36
CUST_6,2021-11-28,8.96,21.06
CUST_329,2021-11-04,20.96,23.63
CUST_774,2023-06-24,22.52,21.91
CUST_672,2021-06-26,12.21,42.4
CUST_150,2022-05-06,29.14,14.01
CUST_84,2022-06-15,27.87,19.08
CUST_146,2020-10-04,20.58,22.56
CUST_623,2021-07-05,20.2,19.6
CUST_380,2020-04-20,32.23,10.92
CUST_914,2021-01-19,24.14,9.62
CUST_547,2022-01-30,14.14,9.52
CUST_284,2023-04-29,18.2,28.88
CUST_699,2021-11-24,26.53,13.33
CUST_81,2023-12-20,7.27,25.4
CUST_513,2021-02-08,12.61,20.98
CUST_896,2023-09-20,28.25,12.34
CUST_814,2023-05-17,36.76,12.49
CUST_708,2020-01-22,33.47,21.48
CUST_915,2021-11-08,31.39,20.88
CUST_522,2021-09-02,21.43,25.69
CUST_745,2023-05-16,12.01,15.98
CUST_385,2020-01-08,18.2,13.15
CUST_706,2021-12-02,7.41,21.22
CUST_470,2021-06-12,38.49,40.85
CUST_118,2021-08-24,13.35,7.86
CUST_395,2021-10-18,15.38,13.47
CUST_531,2020-06-14,34.1,26.98
CUST_260,2022-04-28,8.96,22.38
CUST_804,2021-05-10,11.08,27.18
CUST_933,2021-08-12,22.97,16.2
CUST_255,2021-03-04,26.05,8.97
CUST_733,2022-02-12,19.38,46.33
CUST_904,2020-06-11,19.7,34.53
CUST_225,2020-12-31,37.87,19.84
CUST_52,2023-06-16,27.61,13.19
CUST_939,2020-03-12,25.81,15.72
CUST_866,2021-10-16,29.6,22.52
CUST_499,2020-09-25,17.28,17.71
CUST_505,2021-02-18,59.54,19.94
CUST_853,2023-06-22,6.34,44.93
CUST_363,2022-10-12,41.64,31.88
CUST_279,2021-11-05,31.53,11.19
CUST_592,2022-12-19,22.74,20.87
CUST_713,2020-01-06,20.91,15.48
CUST_157,2022-09-08,18.58,23.31
CUST_631,2021-07-23,34.87,19.46
CUST_58,2021-02-10,19.69,88.57
CUST_726,2023-05-25,13.96,24.89
CUST_127,2020-01-26,31.53,18.78
CUST_735,2022-10-25,44.36,50.48
CUST_720,2022-09-12,7.66,22.26
CUST_881,2021-01-24,65.27,9.4
CUST_114,2021-12-10,11.96,18.87
CUST_208,2021-07-24,12.43,27.3
CUST_525,2022-01-23,10.78,25.59
CUST_520,2020-05-25,20.09,33.2
CUST_551,2023-11-12,10.59,21.69
CUST_961,2022-02-23,11.26,20.94
CUST_236,2023-06-26,14.24,9.96
CUST_280,2021-06-09,21.53,43.13
CUST_358,2020-01-13,22.59,17.24
CUST_200,2022-06-21,37.36,12.31
CUST_757,2021-01-18,36.93,74.74
CUST_277,2021-07-09,33.53,46.53
CUST_234,2022-06-05,17.62,16.06
CUST_493,2023-11-23,8.0,7.84
CUST_3,2020-01-19,7.91,14.02
CUST_665,2021-07-28,33.41,44.24
CUST_441,2022-01-20,30.63,21.94
CUST_28,2022-09-30,14.76,10.23
CUST_108,2021-02-22,9.77,29.73
CUST_609,2023-09-22,11.9,18.08
CUST_726,2021-02-22,21.92,14.52
CUST_804,2020-05-01,21.94,15.08
CUST_74,2021-03-07,33.83,38.6
CUST_837,2020-02-13,16.04,26.4
CUST_145,2023-09-02,17.78,9.55
CUST_127,2021-01-15,35.26,24.13
CUST_852,2020-05-24,6.94,21.2
CUST_41,2023-09-12,23.54,16.28
CUST_355,2020-12-28,16.99,16.71
CUST_40,2022-12-09,28.69,13.03
CUST_933,2022-12-24,25.95,14.42
CUST_33,2020-12-20,14.18,23.22
CUST_16,2022-03-10,15.59,17.48
CUST_676,2023-04-02,6.35,26.39
CUST_152,2023-03-10,29.22,13.57
CUST_997,2022-04-05,22.64,28.61
CUST_377,2023-02-25,40.42,38.75
CUST_587,2021-02-01,16.45,20.02
CUST_598,2022-05-29,31.73,26.06
CUST_628,2021-04-07,11.76,26.57
CUST_873,2022-03-18,5.19,15.63
CUST_341,2020-07-05,19.16,26.62
CUST_980,2022-01-01,15.13,6.46
CUST_26,2023-04-28,11.88,5.29
CUST_824,2023-11-12,31.47,17.03
CUST_286,2021-03-04,36.75,27.57
CUST_645,2022-05-07,21.17,19.25
CUST_730,2023-07-31,18.33,29.16
CUST_167,2020-08-24,20.73,11.01
CUST_609,2023-05-02,14.49,31.23
CUST_267,2023-08-03,26.61,45.35
CUST_748,2022-02-09,9.3,14.18
CUST_820,2022-01-27,11.75,29.53
CUST_454,2020-05-15,13.52,20.32
CUST_905,2022-03-02,26.33,25.05
CUST_684,2020-06-19,17.27,45.3
CUST_400,2020-06-07,39.65,23.66
CUST_921,2020-07-19,30.01,29.44
CUST_980,2022-08-19,13.46,10.68
CUST_475,2021-08-05,27.57,28.99
CUST_701,2022-05-25,16.38,44.93
CUST_633,2021-01-05,25.45,12.66
CUST_557,2020-04-12,30.75,17.09
CUST_575,2022-09-28,35.07,28.31
CUST_129,2023-02-22,22.22,25.13
CUST_821,2023-08-29,44.7,10.18
CUST_362,2022-09-02,25.04,21.81
CUST_704,2022-03-08,21.49,17.01
CUST_818,2023-06-07,17.27,12.37
CUST_692,2021-10-19,14.65,39.58
CUST_291,2022-05-31,24.78,20.14
CUST_370,2023-05-05,21.12,32.84
CUST_793,2022-01-02,22.88,11.17
CUST_28,2021-02-26,25.54,26.96
CUST_148,2021-07-25,22.84,34.15
CUST_778,2020-06-19,54.96,17.8
CUST_295,2023-11-06,15.43,15.66
CUST_10,2020-06-21,24.93,10.46
CUST_511,2021-10-24,17.92,13.01
CUST_675,2021-03-28,5.87,16.02
CUST_112,2020-12-15,18.23,12.33
CUST_186,2021-05-08,12.58,13.68
CUST_806,2021-09-11,19.43,21.74
CUST_743,2022-10-24,19.82,23.08
CUST_226,2023-01-21,24.35,34.65
CUST_309,2022-07-07,15.41,13.72
CUST_97,2020-01-06,16.4,20.32
CUST_54,2020-10-14,28.51,16.3
CUST_622,2023-03-15,13.4,15.73
CUST_663,2023-12-18,8.01,17.15
CUST_757,2021-08-30,21.73,18.21
CUST_405,2021-04-01,34.31,22.76
CUST_68,2023-05-10,28.35,17.03
CUST_311,2023-05-20,21.93,37.1
CUST_288,2022-10-26,37.54,8.57
CUST_761,2021-09-15,34.5,34.02
CUST_547,2021-01-10,17.02,16.71
CUST_750,2021-03-22,22.73,18.28
CUST_147,2022-04-14,23.23,19.99
CUST_466,2023-02-03,19.23,28.58
CUST_738,2022-03-21,35.41,12.93
CUST_243,2023-11-25,18.61,14.46
CUST_490,2023-01-24,15.64,25.8
CUST_848,2023-11-12,5.5,8.59
CUST_957,2022-08-16,13.48,19.75
CUST_506,2022-04-28,10.41,13.48
CUST_364,2022-03-19,19.68,12.13
CUST_481,2022-09-05,10.73,8.85
CUST_200,2021-02-19,27.23,29.55
CUST_153,2021-12-26,34.96,21.75
CUST_449,2021-03-29,19.78,14.35
CUST_500,2023-08-07,12.28,18.5
CUST_72,2023-05-01,23.18,11.63
CUST_712,2020-05-29,51.77,15.36
CUST_295,2022-01-28,44.31,18.19
CUST_16,2022-02-17,9.94,20.74
CUST_640,2022-08-30,9.76,24.44
CUST_216,2022-02-01,8.59,8.14
CUST_60,2022-09-28,11.38,24.47
CUST_938,2023-11-17,22.78,8.48
CUST_615,2023-09-01,15.21,24.92
CUST_41,2020-03-16,13.21,18.05
CUST_24,2021-08-21,33.77,34.66
CUST_38,2023-07-17,26.18,14.34
CUST_802,2020-08-12,8.56,29.68
CUST_130,2020-04-22,32.81,11.2
CUST_497,2020-09-07,25.87,21.18
CUST_228,2023-06-10,26.16,7.25
CUST_107,2022-04-20,15.1,31.23
CUST_171,2021-12-14,18.29,47.63
CUST_434,2023-01-11,7.49,14.17
CUST_477,2020-05-04,30.98,21.36
CUST_101,2023-04-13,12.19,25.08
CUST_865,2022-12-28,13.0,9.25
CUST_523,2022-12-06,12.91,13.81
CUST_274,2022-06-02,49.41,13.39
CUST_612,2023-07-03,14.38,66.92
CUST_43,2020-01-30,32.17,33.88
CUST_954,2020-10-07,19.85,18.02
CUST_816,2022-07-12,13.27,29.65
CUST_956,2023-06-14,12.12,22.32
CUST_16,2023-06-25,14.67,27.02
CUST_329,2021-01-02,19.35,11.86
CUST_568,2021-05-09,27.14,39.91
CUST_822,2022-11-14,15.87,13.68
CUST_496,2021-12-18,15.58,14.04
CUST_814,2022-10-13,12.93,26.98
CUST_11,2023-08-30,11.06,23.88
CUST_317,2021-08-28,10.6,20.32
CUST_591,2021-01-09,32.92,30.56
CUST_215,2021-09-30,15.42,11.24
CUST_338,2022-11-14,16.12,50.51
CUST_775,2023-09-19,14.39,15.64
CUST_990,2023-10-10,17.14,19.22
CUST_660,2020-04-25,24.18,50.9
CUST_80,2020-02-17,15.75,14.09
CUST_726,2020-04-08,21.99,33.5
CUST_484,2021-02-08,40.82,18.04
CUST_373,2023-05-22,13.33,13.19
CUST_975,2021-11-15,16.12,16.58
CUST_709,2022-06-21,27.68,26.66
CUST_199,2021-05-17,42.46,33.35
CUST_536,2022-06-12,10.79,22.48
CUST_465,2020-09-14,8.58,9.03
CUST_88,2022-04-23,20.08,27.6
CUST_267,2020-04-30,19.07,18.71
CUST_654,2022-03-20,28.51,11.57
CUST_570,2022-09-04,26.41,23.88
CUST_921,2020-02-23,19.75,35.41
CUST_488,2022-10-15,33.94,20.15
CUST_876,2023-09-16,14.29,31.87
CUST_537,2022-02-22,22.33,25.31
CUST_46,2020-08-28,10.94,25.47
CUST_287,2021-04-27,19.67,17.24
CUST_777,2022-10-09,9.67,30.25
CUST_15,2020-07-05,11.5,31.72
CUST_710,2021-10-17,47.22,29.85
CUST_400,2020-09-18,8.07,17.17
CUST_918,2022-08-10,18.02,32.87
CUST_793,2023-10-19,30.37,24.37
CUST_980,2021-05-05,60.99,12.35
CUST_85,2021-03-06,21.94,16.6
CUST_249,2020-08-26,22.58,15.41
CUST_390,2020-10-30,20.49,7.43
CUST_781,2020-10-24,34.08,33.17
CUST_334,2020-03-16,24.92,94.69
CUST_628,2023-09-18,15.07,36.75
CUST_518,2022-09-25,35.08,21.79
CUST_136,2021-10-03,15.94,15.52
CUST_882,2022-04-06,9.03,12.65
CUST_687,2020-10-09,9.05,21.66
CUST_839,2021-08-13,18.16,32.59
CUST_497,2020-03-12,21.15,14.34
