customer_id,transaction_date,amount
CUST_83,2021-04-16,14.27
CUST_360,2023-10-30,14.94
CUST_688,2021-10-15,37.37
CUST_147,2022-01-18,29.45
CUST_629,2021-06-20,11.31
CUST_341,2022-03-12,20.98
CUST_475,2023-06-27,19.43
CUST_62,2022-07-08,23.52
CUST_700,2021-05-24,14.85
CUST_359,2021-09-21,34.78
CUST_560,2022-09-28,20.07
CUST_326,2023-01-01,24.21
CUST_768,2023-07-29,13.57
CUST_735,2022-07-04,13.91
CUST_140,2023-10-15,75.85
CUST_989,2022-10-30,49.4
CUST_214,2023-05-19,19.4
CUST_434,2020-05-31,43.23
CUST_890,2022-10-25,36.83
CUST_951,2023-05-03,14.69
CUST_722,2023-07-30,13.98
CUST_317,2021-04-08,28.06
CUST_31,2023-02-10,22.87
CUST_669,2020-09-27,16.43
CUST_284,2023-04-01,28.81
CUST_304,2021-04-04,9.76
CUST_428,2020-04-14,21.27
CUST_476,2023-07-29,10.81
CUST_285,2020-06-10,10.99
CUST_143,2020-12-16,14.11
CUST_423,2021-03-09,24.09
CUST_18,2022-05-01,14.33
CUST_17,2020-05-19,10.92
CUST_768,2023-03-01,25.5
CUST_589,2020-03-27,42.37
CUST_370,2020-07-01,27.64
CUST_174,2021-01-02,49.45
CUST_193,2020-05-08,40.63
CUST_501,2023-06-23,15.74
CUST_987,2021-10-31,27.55
CUST_112,2023-11-02,19.19
CUST_113,2020-05-28,34.16
CUST_221,2022-09-11,19.18
CUST_677,2022-05-01,13.54
CUST_946,2023-12-27,39.91
CUST_830,2021-09-19,23.54
CUST_643,2021-03-21,14.41
CUST_896,2022-06-02,15.65
CUST_263,2020-10-20,14.37
CUST_924,2023-03-12,12.17
CUST_54,2020-09-06,15.82
CUST_870,2022-05-27,24.2
CUST_642,2022-08-05,20.74
CUST_799,2022-09-01,16.13
CUST_777,2023-08-18,42.43
CUST_457,2022-11-14,7.35
CUST_978,2022-02-27,23.41
CUST_877,2022-09-10,18.7
CUST_161,2022-06-07,12.37
CUST_379,2022-06-08,24.1
CUST_992,2020-03-10,18.0
CUST_86,2021-09-16,37.47
CUST_54,2022-05-24,31.0
CUST_475,2023-02-09,52.09
CUST_799,2023-10-19,15.77
CUST_177,2023-08-19,40.38
CUST_390,2021-04-15,11.21
CUST_348,2020-03-31,19.0
CUST_7,2021-06-13,15.92
CUST_832,2021-10-22,27.15
CUST_312,2022-01-08,26.82
CUST_758,2021-12-26,12.8
CUST_834,2022-05-21,27.91
CUST_983,2020-07-10,16.61
CUST_982,2023-06-19,13.35
CUST_442,2020-05-17,19.97
CUST_766,2020-12-10,9.6
CUST_327,2023-04-18,32.0
CUST_53,2022-10-05,19.53
CUST_760,2021-05-17,19.75
CUST_238,2020-07-21,19.23
CUST_228,2021-07-26,45.76
CUST_578,2020-07-10,42.92
CUST_50,2020-01-05,39.46
CUST_608,2023-06-14,19.25
CUST_603,2020-11-06,11.5
CUST_263,2021-07-02,19.93
CUST_417,2020-02-25,23.5
CUST_802,2021-03-18,30.15
CUST_95,2023-06-14,23.47
CUST_87,2022-05-19,12.02
CUST_77,2023-05-05,15.37
CUST_287,2021-08-07,14.69
CUST_119,2022-01-21,26.3
CUST_813,2020-12-25,26.62
CUST_490,2022-03-29,28.43
CUST_911,2020-01-30,23.35
CUST_451,2020-04-17,7.17
CUST_499,2022-04-23,8.47
CUST_164,2021-12-17,18.73
CUST_181,2022-06-09,21.1
CUST_468,2022-08-17,37.59
CUST_909,2022-06-11,20.88
CUST_734,2022-01-01,12.33
CUST_822,2021-08-28,27.97
CUST_943,2021-04-01,19.91
CUST_977,2021-09-06,16.43
CUST_6,2021-11-28,8.96
CUST_329,2021-11-04,20.96
CUST_774,2023-06-24,22.52
CUST_672,2021-06-26,12.21
CUST_150,2022-05-06,29.14
CUST_84,2022-06-15,27.87
CUST_146,2020-10-04,20.58
CUST_623,2021-07-05,20.2
CUST_380,2020-04-20,32.23
CUST_914,2021-01-19,24.14
CUST_547,2022-01-30,14.14
CUST_284,2023-04-29,18.2
CUST_699,2021-11-24,26.53
CUST_81,2023-12-20,7.27
CUST_513,2021-02-08,12.61
CUST_896,2023-09-20,28.25
CUST_814,2023-05-17,36.76
CUST_708,2020-01-22,33.47
CUST_915,2021-11-08,31.39
CUST_522,2021-09-02,21.43
CUST_745,2023-05-16,12.01
CUST_385,2020-01-08,18.2
CUST_706,2021-12-02,7.41
CUST_470,2021-06-12,38.49
CUST_118,2021-08-24,13.35
CUST_395,2021-10-18,15.38
CUST_531,2020-06-14,34.1
CUST_260,2022-04-28,8.96
CUST_804,2021-05-10,11.08
CUST_933,2021-08-12,22.97
CUST_255,2021-03-04,26.05
CUST_733,2022-02-12,19.38
CUST_904,2020-06-11,19.7
CUST_225,2020-12-31,37.87
CUST_52,2023-06-16,27.61
CUST_939,2020-03-12,25.81
CUST_866,2021-10-16,29.6
CUST_499,2020-09-25,17.28
CUST_505,2021-02-18,59.54
CUST_853,2023-06-22,6.34
CUST_363,2022-10-12,41.64
CUST_279,2021-11-05,31.53
CUST_592,2022-12-19,22.74
CUST_713,2020-01-06,20.91
CUST_157,2022-09-08,18.58
CUST_631,2021-07-23,34.87
CUST_58,2021-02-10,19.69
CUST_726,2023-05-25,13.96
CUST_127,2020-01-26,31.53
CUST_735,2022-10-25,44.36
CUST_720,2022-09-12,7.66
CUST_881,2021-01-24,65.27
CUST_114,2021-12-10,11.96
CUST_208,2021-07-24,12.43
CUST_525,2022-01-23,10.78
CUST_520,2020-05-25,20.09
CUST_551,2023-11-12,10.59
CUST_961,2022-02-23,11.26
CUST_236,2023-06-26,14.24
CUST_280,2021-06-09,21.53
CUST_358,2020-01-13,22.59
CUST_200,2022-06-21,37.36
CUST_757,2021-01-18,36.93
CUST_277,2021-07-09,33.53
CUST_234,2022-06-05,17.62
CUST_493,2023-11-23,8.0
CUST_3,2020-01-19,7.91
CUST_665,2021-07-28,33.41
CUST_441,2022-01-20,30.63
CUST_28,2022-09-30,14.76
CUST_108,2021-02-22,9.77
CUST_609,2023-09-22,11.9
CUST_726,2021-02-22,21.92
CUST_804,2020-05-01,21.94
CUST_74,2021-03-07,33.83
CUST_837,2020-02-13,16.04
CUST_145,2023-09-02,17.78
CUST_127,2021-01-15,35.26
CUST_852,2020-05-24,6.94
CUST_41,2023-09-12,23.54
CUST_355,2020-12-28,16.99
CUST_40,2022-12-09,28.69
CUST_933,2022-12-24,25.95
CUST_33,2020-12-20,14.18
CUST_16,2022-03-10,15.59
CUST_676,2023-04-02,6.35
CUST_152,2023-03-10,29.22
CUST_997,2022-04-05,22.64
CUST_377,2023-02-25,40.42
CUST_587,2021-02-01,16.45
CUST_598,2022-05-29,31.73
CUST_628,2021-04-07,11.76
CUST_873,2022-03-18,5.19
CUST_341,2020-07-05,19.16
CUST_980,2022-01-01,15.13
CUST_26,2023-04-28,11.88
CUST_824,2023-11-12,31.47
CUST_286,2021-03-04,36.75
CUST_645,2022-05-07,21.17
CUST_730,2023-07-31,18.33
CUST_167,2020-08-24,20.73
CUST_609,2023-05-02,14.49
CUST_267,2023-08-03,26.61
CUST_748,2022-02-09,9.3
CUST_820,2022-01-27,11.75
CUST_454,2020-05-15,13.52
CUST_905,2022-03-02,26.33
CUST_684,2020-06-19,17.27
CUST_400,2020-06-07,39.65
CUST_921,2020-07-19,30.01
CUST_980,2022-08-19,13.46
CUST_475,2021-08-05,27.57
CUST_701,2022-05-25,16.38
CUST_633,2021-01-05,25.45
CUST_557,2020-04-12,30.75
CUST_575,2022-09-28,35.07
CUST_129,2023-02-22,22.22
CUST_821,2023-08-29,44.7
CUST_362,2022-09-02,25.04
CUST_704,2022-03-08,21.49
CUST_818,2023-06-07,17.27
CUST_692,2021-10-19,14.65
CUST_291,2022-05-31,24.78
CUST_370,2023-05-05,21.12
CUST_793,2022-01-02,22.88
CUST_28,2021-02-26,25.54
CUST_148,2021-07-25,22.84
CUST_778,2020-06-19,54.96
CUST_295,2023-11-06,15.43
CUST_10,2020-06-21,24.93
CUST_511,2021-10-24,17.92
CUST_675,2021-03-28,5.87
CUST_112,2020-12-15,18.23
CUST_186,2021-05-08,12.58
CUST_806,2021-09-11,19.43
CUST_743,2022-10-24,19.82
CUST_226,2023-01-21,24.35
CUST_309,2022-07-07,15.41
CUST_97,2020-01-06,16.4
CUST_54,2020-10-14,28.51
CUST_622,2023-03-15,13.4
CUST_663,2023-12-18,8.01
CUST_757,2021-08-30,21.73
CUST_405,2021-04-01,34.31
CUST_68,2023-05-10,28.35
CUST_311,2023-05-20,21.93
CUST_288,2022-10-26,37.54
CUST_761,2021-09-15,34.5
CUST_547,2021-01-10,17.02
CUST_750,2021-03-22,22.73
CUST_147,2022-04-14,23.23
CUST_466,2023-02-03,19.23
CUST_738,2022-03-21,35.41
CUST_243,2023-11-25,18.61
CUST_490,2023-01-24,15.64
CUST_848,2023-11-12,5.5
CUST_957,2022-08-16,13.48
CUST_506,2022-04-28,10.41
CUST_364,2022-03-19,19.68
CUST_481,2022-09-05,10.73
CUST_200,2021-02-19,27.23
CUST_153,2021-12-26,34.96
CUST_449,2021-03-29,19.78
CUST_500,2023-08-07,12.28
CUST_72,2023-05-01,23.18
CUST_712,2020-05-29,51.77
CUST_295,2022-01-28,44.31
CUST_16,2022-02-17,9.94
CUST_640,2022-08-30,9.76
CUST_216,2022-02-01,8.59
CUST_60,2022-09-28,11.38
CUST_938,2023-11-17,22.78
CUST_615,2023-09-01,15.21
CUST_41,2020-03-16,13.21
CUST_24,2021-08-21,33.77
CUST_38,2023-07-17,26.18
CUST_802,2020-08-12,8.56
CUST_130,2020-04-22,32.81
CUST_497,2020-09-07,25.87
CUST_228,2023-06-10,26.16
CUST_107,2022-04-20,15.1
CUST_171,2021-12-14,18.29
CUST_434,2023-01-11,7.49
CUST_477,2020-05-04,30.98
CUST_101,2023-04-13,12.19
CUST_865,2022-12-28,13.0
CUST_523,2022-12-06,12.91
CUST_274,2022-06-02,49.41
CUST_612,2023-07-03,14.38
CUST_43,2020-01-30,32.17
CUST_954,2020-10-07,19.85
CUST_816,2022-07-12,13.27
CUST_956,2023-06-14,12.12
CUST_16,2023-06-25,14.67
CUST_329,2021-01-02,19.35
CUST_568,2021-05-09,27.14
CUST_822,2022-11-14,15.87
CUST_496,2021-12-18,15.58
CUST_814,2022-10-13,12.93
CUST_11,2023-08-30,11.06
CUST_317,2021-08-28,10.6
CUST_591,2021-01-09,32.92
CUST_215,2021-09-30,15.42
CUST_338,2022-11-14,16.12
CUST_775,2023-09-19,14.39
CUST_990,2023-10-10,17.14
CUST_660,2020-04-25,24.18
CUST_80,2020-02-17,15.75
CUST_726,2020-04-08,21.99
CUST_484,2021-02-08,40.82
CUST_373,2023-05-22,13.33
CUST_975,2021-11-15,16.12
CUST_709,2022-06-21,27.68
CUST_199,2021-05-17,42.46
CUST_536,2022-06-12,10.79
CUST_465,2020-09-14,8.58
CUST_88,2022-04-23,20.08
CUST_267,2020-04-30,19.07
CUST_654,2022-03-20,28.51
CUST_570,2022-09-04,26.41
CUST_921,2020-02-23,19.75
CUST_488,2022-10-15,33.94
CUST_876,2023-09-16,14.29
CUST_537,2022-02-22,22.33
CUST_46,2020-08-28,10.94
CUST_287,2021-04-27,19.67
CUST_777,2022-10-09,9.67
CUST_15,2020-07-05,11.5
CUST_710,2021-10-17,47.22
CUST_400,2020-09-18,8.07
CUST_918,2022-08-10,18.02
CUST_793,2023-10-19,30.37
CUST_980,2021-05-05,60.99
CUST_85,2021-03-06,21.94
CUST_249,2020-08-26,22.58
CUST_390,2020-10-30,20.49
CUST_781,2020-10-24,34.08
CUST_334,2020-03-16,24.92
CUST_628,2023-09-18,15.07
CUST_518,2022-09-25,35.08
CUST_136,2021-10-03,15.94
CUST_882,2022-04-06,9.03
CUST_687,2020-10-09,9.05
CUST_839,2021-08-13,18.16
CUST_497,2020-03-12,21.15
CUST_826,2023-07-10,32.39
CUST_726,2021-12-03,27.67
CUST_476,2021-07-28,20.9
CUST_593,2022-09-26,33.31
CUST_222,2022-06-10,20.21
CUST_989,2020-01-12,10.54
CUST_371,2020-05-20,9.45
CUST_934,2020-01-17,38.07
CUST_994,2022-12-22,6.54
CUST_401,2020-09-09,18.17
CUST_442,2021-04-09,89.2
CUST_489,2021-01-10,25.27
CUST_614,2022-09-07,18.1
CUST_272,2021-06-03,8.65
CUST_525,2020-03-30,45.09
CUST_158,2021-12-20,36.85
CUST_151,2022-03-14,28.29
CUST_994,2022-03-06,20.08
CUST_619,2021-09-21,26.74
CUST_187,2023-04-13,18.65
CUST_812,2020-03-16,12.35
CUST_97,2022-07-14,32.4
CUST_130,2021-02-03,19.58
CUST_804,2022-08-27,26.07
CUST_170,2022-12-30,18.91
CUST_935,2023-04-18,25.3
CUST_985,2023-02-21,19.94
CUST_182,2023-11-05,19.18
CUST_982,2023-08-09,20.39
CUST_363,2022-03-07,88.27
CUST_38,2020-07-13,30.0
CUST_526,2020-08-15,73.19
CUST_887,2023-12-25,20.0
CUST_496,2023-12-30,17.21
CUST_515,2021-04-05,11.74
CUST_348,2021-09-09,44.77
CUST_981,2022-11-10,12.77
CUST_920,2020-03-04,49.64
CUST_396,2020-06-13,12.08
CUST_721,2020-01-27,31.29
CUST_160,2023-08-27,9.07
CUST_15,2022-10-08,16.1
CUST_492,2020-10-11,20.31
CUST_425,2020-10-07,14.9
CUST_107,2022-04-17,18.46
CUST_893,2022-04-10,18.5
CUST_449,2023-04-02,30.07
CUST_310,2022-07-06,7.08
CUST_738,2020-08-11,15.16
CUST_169,2022-02-22,37.61
CUST_545,2023-03-15,26.61
CUST_413,2022-08-22,37.93
CUST_250,2022-08-07,29.35
CUST_758,2022-11-19,11.68
CUST_780,2020-02-14,27.95
CUST_140,2021-04-15,21.12
CUST_273,2020-02-03,62.43
CUST_415,2021-10-14,30.0
CUST_607,2023-12-21,26.09
CUST_738,2022-04-09,28.07
CUST_890,2020-08-08,25.39
CUST_38,2021-06-17,25.05
CUST_813,2021-11-22,17.58
CUST_28,2023-10-22,26.25
CUST_957,2022-07-20,32.27
CUST_476,2022-04-20,34.13
CUST_317,2022-10-07,32.12
CUST_244,2021-08-04,42.69
CUST_747,2023-02-13,35.21
CUST_696,2020-08-26,27.5
CUST_271,2023-09-20,11.34
CUST_439,2021-03-16,11.34
CUST_747,2020-05-27,17.74
CUST_238,2022-10-29,20.56
CUST_376,2023-08-04,40.41
CUST_265,2021-01-22,5.0
CUST_925,2022-12-09,11.98
CUST_920,2022-07-04,18.23
CUST_358,2021-09-29,12.2
CUST_339,2020-10-04,13.48
CUST_388,2022-09-15,15.65
CUST_576,2023-08-16,12.52
CUST_989,2021-08-11,13.65
CUST_688,2021-10-10,39.71
CUST_2,2021-09-09,27.31
CUST_428,2020-05-14,29.43
CUST_141,2021-08-02,19.75
CUST_375,2023-03-16,33.3
CUST_669,2021-05-04,30.69
CUST_323,2021-04-22,27.09
CUST_145,2023-03-28,14.48
CUST_957,2021-01-18,16.1
CUST_292,2020-06-11,34.09
CUST_664,2021-03-16,15.51
CUST_431,2023-04-27,10.55
CUST_704,2021-02-18,15.36
CUST_948,2023-09-24,43.8
CUST_974,2023-04-19,15.37
CUST_584,2020-10-14,23.66
CUST_398,2020-07-05,14.76
CUST_816,2023-03-07,29.42
CUST_888,2020-05-09,26.27
CUST_343,2020-07-12,9.53
CUST_963,2020-11-11,22.97
CUST_139,2020-05-23,8.66
CUST_186,2020-01-16,15.23
CUST_804,2023-08-18,19.97
CUST_60,2021-02-26,50.57
CUST_996,2020-09-01,23.55
CUST_938,2022-07-15,13.69
CUST_379,2023-02-04,17.14
CUST_709,2023-01-16,31.88
CUST_806,2020-05-08,13.78
CUST_439,2022-06-25,34.76
CUST_318,2022-06-05,15.46
CUST_301,2020-12-06,12.71
CUST_343,2020-01-04,15.71
CUST_10,2023-09-12,8.95
CUST_61,2023-12-04,6.78
CUST_844,2020-11-01,19.27
CUST_225,2022-06-26,19.42
CUST_152,2021-08-29,22.83
CUST_710,2023-06-02,19.23
CUST_563,2023-10-03,64.37
CUST_771,2022-09-18,21.85
CUST_570,2020-11-16,10.09
CUST_583,2021-07-12,11.47
CUST_659,2023-04-19,20.09
CUST_860,2021-09-09,16.16
CUST_574,2021-12-11,10.87
CUST_309,2023-11-10,19.5
CUST_884,2023-02-05,19.65
CUST_242,2021-06-14,44.61
CUST_492,2021-02-13,12.7
CUST_365,2023-08-12,16.3
CUST_329,2022-03-28,44.54
CUST_106,2023-04-09,23.67
CUST_225,2023-09-16,12.67
CUST_824,2021-05-07,14.05
CUST_217,2023-05-03,10.95
CUST_936,2020-01-12,20.88
CUST_752,2020-07-13,33.64
CUST_505,2021-05-04,45.4
CUST_258,2022-03-05,9.55
CUST_887,2022-05-30,31.02
CUST_773,2020-06-30,21.81
CUST_516,2022-08-19,17.62
CUST_772,2021-10-17,16.3
CUST_53,2023-09-01,7.69
CUST_46,2021-11-24,27.63
CUST_726,2020-01-30,10.39
CUST_688,2023-01-24,13.82
CUST_520,2023-11-05,24.75
CUST_98,2022-02-16,8.1
CUST_19,2021-03-19,10.38
CUST_889,2020-10-24,36.94
CUST_752,2022-03-18,21.35
CUST_572,2022-04-24,14.42
CUST_890,2022-10-12,21.39
CUST_489,2023-10-16,28.07
CUST_418,2023-10-29,35.25
CUST_689,2021-07-07,11.52
CUST_849,2020-10-29,12.03
CUST_61,2021-02-24,27.23
CUST_144,2023-06-23,27.67
CUST_215,2023-06-14,10.26
CUST_2,2020-07-03,12.26
CUST_159,2021-04-12,18.23
CUST_738,2022-01-23,20.32
CUST_997,2020-12-28,20.61
CUST_780,2023-07-30,10.18
CUST_119,2020-12-01,20.51
CUST_892,2020-06-10,14.03
CUST_88,2023-03-29,11.21
CUST_328,2023-09-07,19.98
CUST_579,2020-01-12,18.98
CUST_909,2023-12-18,29.99
CUST_356,2023-01-01,13.06
CUST_609,2021-08-10,22.59
CUST_266,2020-07-19,9.17
CUST_616,2021-06-05,17.51
CUST_951,2021-05-19,25.33
CUST_322,2022-02-26,26.42
CUST_634,2022-11-28,26.51
CUST_987,2020-02-29,30.03
CUST_540,2021-07-31,16.07
CUST_648,2020-11-16,25.74
CUST_194,2023-12-29,51.13
CUST_920,2023-12-02,15.9
CUST_737,2022-07-11,40.05
CUST_331,2023-11-10,31.13
CUST_169,2021-07-22,17.58
CUST_520,2023-01-06,18.33
CUST_462,2023-05-02,21.31
CUST_39,2023-08-01,30.27
CUST_536,2021-06-10,24.56
CUST_260,2021-06-07,15.84
CUST_394,2021-09-04,7.09
CUST_954,2023-03-25,28.11
CUST_225,2023-09-25,7.64
CUST_983,2020-05-04,10.15
CUST_123,2022-05-20,16.42
CUST_974,2020-10-06,10.95
CUST_37,2022-07-05,23.54
CUST_327,2021-09-13,17.32
CUST_250,2022-04-25,29.74
CUST_900,2021-11-04,8.99
CUST_175,2023-02-25,14.43
CUST_601,2020-11-09,20.13
CUST_913,2020-11-27,20.52
CUST_453,2023-03-19,28.42
CUST_36,2020-02-05,12.71
CUST_315,2023-12-14,15.89
CUST_687,2022-11-11,25.89
CUST_972,2020-07-24,6.69
CUST_795,2021-09-30,24.35
CUST_964,2022-04-27,29.43
CUST_972,2023-10-11,10.31
CUST_592,2021-03-15,17.16
CUST_113,2021-12-29,42.37
CUST_39,2023-01-24,27.94
CUST_300,2022-07-29,25.12
CUST_223,2020-06-12,32.97
CUST_317,2020-05-27,49.51
CUST_348,2020-10-20,20.27
CUST_114,2020-07-13,16.39
CUST_697,2021-10-24,32.93
CUST_322,2021-04-24,18.29
CUST_567,2020-05-02,12.63
CUST_39,2023-11-24,15.33
CUST_865,2021-11-29,23.48
CUST_39,2022-08-22,16.04
CUST_858,2021-10-22,16.65
CUST_972,2023-02-01,12.02
CUST_748,2021-12-10,41.17
CUST_288,2021-01-30,16.92
CUST_261,2022-06-30,14.07
CUST_215,2023-09-22,14.84
CUST_146,2022-10-01,30.0
CUST_335,2023-03-11,26.75
CUST_167,2020-11-12,15.63
CUST_91,2023-11-25,20.41
CUST_352,2021-11-11,23.07
CUST_570,2023-08-26,14.13
CUST_570,2021-05-09,9.3
CUST_815,2021-07-09,25.98
CUST_680,2021-09-01,14.52
CUST_780,2020-04-18,25.03
CUST_362,2021-01-06,23.58
CUST_556,2022-05-04,20.65
CUST_344,2021-09-07,16.23
CUST_692,2022-02-06,14.63
CUST_169,2020-07-24,11.37
CUST_355,2022-04-26,14.77
CUST_190,2020-02-12,26.69
CUST_666,2022-05-14,40.4
CUST_421,2023-06-22,37.55
CUST_699,2023-08-03,21.6
CUST_6,2023-10-10,40.39
CUST_132,2022-02-23,17.23
CUST_746,2021-04-20,10.53
CUST_556,2020-03-23,52.48
CUST_825,2023-02-07,26.22
CUST_760,2020-07-08,9.32
CUST_30,2022-03-10,43.8
CUST_534,2022-07-24,13.85
CUST_425,2020-09-07,15.44
CUST_393,2020-10-17,33.47
CUST_671,2023-05-09,39.68
CUST_362,2020-11-21,12.18
CUST_436,2023-12-03,41.91
CUST_669,2022-04-16,31.1
CUST_550,2021-05-22,13.47
CUST_926,2021-12-31,17.76
CUST_81,2020-03-12,42.87
CUST_355,2023-06-24,9.2
CUST_257,2021-10-02,40.06
CUST_717,2022-07-28,30.67
CUST_588,2021-08-30,25.91
CUST_988,2021-07-19,21.45
CUST_523,2023-09-29,53.79
CUST_294,2020-02-23,57.91
CUST_961,2021-06-11,14.77
CUST_223,2021-09-02,27.28
CUST_524,2020-07-11,51.27
CUST_45,2020-02-27,13.56
CUST_666,2023-12-31,22.68
CUST_112,2023-02-08,33.18
CUST_232,2020-05-08,7.33
CUST_16,2021-12-06,30.39
CUST_359,2022-05-01,11.66
CUST_222,2023-09-11,22.11
CUST_865,2020-01-08,35.59
CUST_699,2020-01-29,6.08
CUST_447,2023-02-09,29.75
CUST_855,2022-08-04,55.65
CUST_364,2020-05-10,15.38
CUST_674,2020-07-06,26.8
CUST_325,2021-12-09,39.16
CUST_466,2023-10-19,9.06
CUST_413,2023-05-12,29.33
CUST_454,2020-07-30,33.51
CUST_585,2020-10-02,27.64
CUST_232,2023-01-01,20.97
CUST_223,2020-08-30,12.18
CUST_993,2023-01-30,40.27
CUST_830,2022-09-13,20.44
CUST_411,2021-11-15,12.78
CUST_571,2020-06-19,17.13
CUST_334,2021-10-14,24.15
CUST_221,2020-07-06,9.2
CUST_36,2023-01-14,20.27
CUST_988,2020-02-21,16.31
CUST_277,2020-04-20,39.17
CUST_195,2022-05-26,7.87
CUST_915,2022-12-02,32.12
CUST_863,2020-07-29,40.79
CUST_483,2023-05-08,8.02
CUST_241,2022-05-07,8.51
CUST_323,2021-09-18,49.06
CUST_730,2022-11-15,12.78
CUST_191,2020-10-25,94.39
CUST_16,2023-01-05,8.14
CUST_523,2022-07-12,21.87
CUST_917,2020-05-16,19.85
CUST_400,2022-11-09,18.1
CUST_905,2021-03-15,25.32
CUST_885,2020-07-29,26.06
CUST_704,2022-01-21,18.47
CUST_21,2021-03-10,12.1
CUST_473,2022-02-18,33.92
CUST_119,2023-05-15,27.5
CUST_209,2021-03-14,21.27
CUST_305,2021-10-27,27.06
CUST_269,2022-12-01,29.5
CUST_703,2021-02-14,13.72
CUST_686,2022-03-16,26.58
CUST_284,2021-09-01,15.23
CUST_715,2021-03-02,29.99
CUST_675,2023-07-22,18.24
CUST_762,2022-06-20,27.27
CUST_226,2022-07-30,16.17
CUST_947,2022-01-11,27.99
CUST_380,2023-10-24,12.31
CUST_459,2023-05-28,20.45
CUST_6,2023-06-09,32.8
CUST_28,2020-11-23,25.37
CUST_906,2020-02-21,22.11
CUST_32,2021-01-10,49.49
CUST_645,2020-09-19,33.51
CUST_878,2020-09-23,30.81
CUST_78,2020-12-24,27.91
CUST_927,2023-09-02,29.71
CUST_946,2023-09-09,46.0
CUST_458,2021-10-13,16.3
CUST_569,2023-12-15,33.27
CUST_982,2020-02-15,24.0
CUST_537,2021-08-22,16.58
CUST_481,2021-12-20,19.11
CUST_429,2023-07-16,22.41
CUST_737,2021-08-23,13.07
CUST_284,2021-01-15,30.94
CUST_515,2020-04-27,19.08
CUST_976,2020-04-25,20.96
CUST_98,2020-09-16,39.59
CUST_396,2023-01-03,21.43
CUST_488,2020-10-31,43.66
CUST_38,2020-01-07,15.45
CUST_270,2020-12-31,11.61
CUST_886,2021-06-06,17.37
CUST_796,2023-10-03,4.92
CUST_156,2023-05-23,31.59
CUST_74,2021-03-04,11.95
CUST_883,2022-03-01,14.75
CUST_799,2022-01-16,28.74
CUST_129,2021-01-01,21.32
CUST_686,2020-11-08,16.11
CUST_973,2021-06-21,7.26
CUST_83,2022-07-09,38.49
CUST_21,2022-12-13,28.83
CUST_458,2022-05-14,56.14
CUST_538,2023-04-02,14.91
CUST_706,2022-02-20,9.71
CUST_848,2020-11-29,33.03
CUST_381,2022-03-08,18.28
CUST_747,2020-12-13,27.5
CUST_439,2020-09-29,45.15
CUST_603,2022-08-20,24.39
CUST_988,2021-12-20,21.84
CUST_20,2023-12-08,22.53
CUST_302,2021-05-14,8.86
CUST_975,2023-01-21,34.95
CUST_868,2021-11-15,36.09
CUST_954,2020-03-19,26.19
CUST_83,2021-09-13,9.41
CUST_773,2023-05-25,18.9
CUST_658,2022-08-04,41.23
CUST_952,2020-12-23,15.14
CUST_452,2021-09-09,36.31
CUST_386,2021-05-21,20.65
CUST_506,2023-04-19,28.68
CUST_256,2021-07-29,16.35
CUST_569,2023-06-23,20.95
CUST_891,2020-08-31,24.99
CUST_933,2021-05-20,11.69
CUST_526,2021-02-25,23.03
CUST_161,2023-09-05,5.24
CUST_956,2023-01-15,14.87
CUST_162,2020-08-04,26.36
CUST_831,2023-07-25,35.17
CUST_792,2022-10-05,25.44
CUST_791,2023-04-07,10.02
CUST_523,2020-11-25,33.66
CUST_785,2021-10-11,11.36
CUST_270,2021-01-25,27.31
CUST_491,2021-01-15,11.55
CUST_207,2023-08-22,13.65
CUST_538,2022-01-11,12.45
CUST_583,2022-03-30,21.53
CUST_59,2021-11-03,18.21
CUST_429,2021-05-27,25.91
CUST_984,2022-08-06,19.9
CUST_656,2023-04-26,9.4
CUST_604,2022-07-18,23.06
CUST_308,2022-07-01,8.32
CUST_519,2021-10-05,12.91
CUST_590,2021-03-02,16.74
CUST_26,2021-05-16,16.17
CUST_685,2021-12-30,8.81
CUST_561,2023-07-07,39.87
CUST_198,2020-03-11,45.79
CUST_386,2021-04-22,61.89
CUST_348,2023-04-16,35.65
CUST_959,2021-04-01,16.48
CUST_939,2020-07-07,16.34
CUST_692,2020-10-17,15.9
CUST_535,2022-07-08,54.21
CUST_827,2020-10-18,18.96
CUST_377,2022-01-25,37.89
CUST_898,2023-07-30,36.44
CUST_915,2021-01-11,22.08
CUST_557,2023-03-25,9.72
CUST_526,2021-05-22,19.16
CUST_152,2023-12-07,21.62
CUST_733,2021-06-11,38.05
CUST_205,2023-10-10,20.28
CUST_454,2021-07-12,10.98
CUST_272,2023-04-25,32.92
CUST_893,2022-11-20,17.93
CUST_235,2020-09-16,5.63
CUST_851,2021-02-24,23.63
CUST_739,2020-10-30,25.8
CUST_520,2022-07-30,13.18
CUST_677,2022-11-28,18.25
CUST_943,2021-06-25,27.91
CUST_955,2023-07-25,23.71
CUST_830,2023-05-11,9.2
CUST_725,2022-12-25,37.59
CUST_500,2020-04-17,47.14
CUST_116,2020-09-24,15.56
CUST_385,2020-08-09,7.73
CUST_343,2023-01-18,29.53
CUST_583,2021-11-23,14.35
CUST_394,2020-09-11,26.25
CUST_63,2020-09-09,60.41
CUST_716,2020-09-13,9.27
CUST_720,2021-01-17,13.49
CUST_71,2021-03-17,18.22
CUST_788,2021-08-21,38.31
CUST_273,2023-01-18,118.84
